text,sentiment
มันได้โปรแค่วันธรรมดาอ่ะเบล จันทร์-ศุกร์😂😂,negative
ม่ายย มันเน้นไก่หมู กูเน้นกุ้งกับปลสหมึกกรอบ,negative
มีแต่ในกรุงเทพคนจังหวัดอื่นเขาแดกไม่เป็นมั้ง,negative
มึงไปดู เสียวไส้มาก5555 รีวิวผ้าอนามัยแบบสอด,negative
เมื่อคืนแดกเรดไปสองขวดเมาเหมือนหมาเลยอีเหี้ย,negative
เมื่อวันที่ 11 ธ.ค. เวลาประมาณ 18.00 น. ครับ,negative
แม่ง เบียร์ช้างเห็นๆ โฆษณาแอบแฝง ได้กี่บาทวะ,negative
ไม่absoluteละ vodkaมันอ่อนไป absintheเลยเถอะ,negative
ไม่ชอบกินลีโอแต่กินหมดกระป๋องก่อนใคร55555555,negative
ไม่น่าอยากลองแดก Smirnoff electric blue เล้ย,negative
ยังงัยถ้าเราเหน เรากะคงไม่กินชิ้นนั้นยุดี...,negative
ลดราคา เเต่คุณภาพของอาหารก็ลดน้อยลงไปด้วย???,negative
ลองเบียร์ยู มึงจะจองชักโครกเลย อ้วกแตก 55555,negative
ละไอจีนี่ยังไง ร้านบุหรี่ไฟฟ้าฟอลพรึ่บมาก งง,negative
วันก่อนกินที่เซนทรัลระยองไก่ก็ออกกลิานรุนแรง,negative
วันนี้ไปทานที่โฮมโปรจันทบุรีไม่เห็นลดราคาเลย,negative
วีออสน้ำยามึงสู้มาสด้าไม่ได้หรอกถ้ามึงดันกัน,negative
ส้นตรีน จริมๆๆอยุ่แบบหมาไม่แดกจริงๆพวกสวะนี้,negative
สาขาใกล้บ้านไม่เคยลดเลย มีโปรทีไรไม่เคยลดเลย,negative
สีซอให้ควายฟังยังไงมันก็ไม่รู้เรื่องหรอกครับ,negative
แสงโสมนี่เวลาตื่นจะรู้สึกเหมือนโดนกระทืบหน้า,negative
ใส่นาวาร่าราคาเท่าไหร่ครับ สแตนดาดกระด้างมาก,negative
ใส่มามัยน้ำแข็งอ่ะก้อน เอาเปรียบผุ้บริโภคหรอ,negative
เห็นปลาหมึกทอด แต่ไม่มีตังกิน แพงเกิ๊น 55555,negative
เห็นรีล่าแล้วอยากเหมาอินนีสฟรีไอสัสๆๆๆๆๅๅๆๆๆ,negative
เห็นรูปเนื้อบาบีก้อนหน้าไทม์ไลน์แล้วกุจะอ้วก,negative
อยากกิน แต่เจอประโยคท้ายก็รู้สึกไม่อยากกินละ,negative
อย่างต่ำสองพันนะรวมทุกอย่างแถมรุ่นถูกสุดด้วย,negative
อย่าว่าแต่บาบิก้อน หมูกะทะธรรมดากูก็ไม่ดูอ่ะ,negative
อันนี้ไม่โดน แต่ชีสยังไม่ได้ไปกินเลย 555+ 🤣,negative
Altis ผลิตรถไม่ทันครับผมสั่งไปยังไม่ได้รถครับ,negative
Dmaxตัวซ่า ทั้งแรงหน้าชาและศรัทธาในเสียงดนตรี,negative
eristoff รสเหมือนกินยาน้ำเด็กมาก 555555555555,negative
Primer ของ Revlon ไม่ดี แต่ของ golden rose ดี,negative
กฏหมาย 3 เล่ม มันก็หยิบมาใช้จนผิดจนได้อ่ะครับ,negative
กว่าจะมาให้เชค พอเปิดคูปองหมด อะไรกัน????????,negative
กาวผ้าอนามัยติดทุกอย่างจริงๆ ยกเว้นกางเกงใน😒,negative
กาวผ้าอนามัยติดแน่นกับทุกอย่าง ยกเว้นกางเกงใน,negative
กาวผ้าอนามัยนี้ติดทุกอย่างยกเว้นกางเกงในจริงๆ,negative
กูเริ่มรำคาญโฆษณาเบียร์ช้างที่พี่เวียร์เช่นละ,negative
คิดว่าจับยาบ้า บุหรี่ไฟฟ้าถึงกับยึดรถ 5555555,negative
คืออีทูดี้เปิดกู้ดติง ฮือ คือต้องเสียเงินแล้ว,negative
เคยสั่งละ ไม่เยอะเท่าในจานนี้เลย น้อยมากจริงๆ,negative
เค้านำหมูก้อนมาสไลด์กันหลังร้านหรอคะ 55555555,negative
ใครก็ได้ แทกไอหน้าหมีสังคมอักเสบให้มันดูหน่อย,negative
โฆษณาผ้าอนามัยสะงั้น สวยน่ารักคะแต่เสียงไม่โอ,negative
จริงค่ะ คุณจะขายให้ซื้อเพิ่มก็ได้ ขี้งกจริง ๆ,negative
จะไม่เอาสเมอนอฟผสมฟูมูลกับองุ่นม่วงอีกฮือออออ,negative
ช่วงนี้คงเลิกแดก ผลิตภัณฑ์สิงห์ 🦁 สักระยะ 🤔,negative
เชี่ยยย เหมือนเจมสันยังคงวนเวียนอยู่ในร่างกาย,negative
ได้ innisfree แบบไม่เสียเงินกูสักบาท เเฮ่ๆๆๆๆ,negative
ตีกันมั่วไปหมดว้อดก้าchivasเหล้าปั่นเบียร😭😭,negative
แต้งกิ้ว เดี๋ยวไปสอย ไม่ไหวละอีอินทูอิท ตาแหก,negative
ถ้าถูกกฎหมาย บุหรี่ไทย ก็ขายไม่ออกอะจริงๆ5555,negative
ถ้าฟรีจะว่างตลอดๆๆ แต่เสียตังอ่ะ ควบแน่น 5555,negative
ถึงแค่ 28 กุมภานี้เอง เสียดายน่าจะมียาวๆไปเลย,negative
ที่รักไปดูสาขาที่ร่วมก่อน5555เสียใจด้วยนะคนดี,negative
ทุกวันนี้กุก้ยังคิดว่ามันเป้นเหล้าเถื่อน55555,negative
นี่กินได้เกือบหมด เว้นสิงห์ ไม่ไหวจริง5555555,negative
เน็ตจะเน่าเกินไปละ ดูยูทูปแค่240ยังโหลดไม่ได้,negative
เนอะๆน่าจะเอาเปนเสริมเอาถามลูกค้าว่าเอาแบบไหน,negative
บาบีก้อนคะ แบบนี้เป็นอะไรค่ะ รบกวนตอบหน่อยค่ะ,negative
บุหรี่ไฟฟ้านะ ไม่ใช่ไอซ์ ถึงต้องสั่งขัง ยึดรถ,negative
เบียขวดนึงก้70กว่าละนะ (เอาไฮเนเก้นแพงๆ ฮ่าๆ),negative
ไปกินมาแร่วคะมะกี้เอง อร่อยคะ แต่จืดไปนี๊ดดดด,negative
ไปขายยาบ้าดีกว่า แบบนี้ โหยยยย แค่บุหรี่ไฟฟ้า,negative
ผ้าอนามัยแบบเย็น..อิสัส...นอนไม่หลับเย็นเกิ๊น,negative
พอเป็นฮุนได ดูราคาแพงไปเลย คิดว่าจะถูกกว่านี้,negative
พิษณุโลก ไม่มีโปรนี้สักสาขาเลยครับ น่าเสียดาย,negative
แพ้ชิเซโด้อะ เศร้ามาก ดีนะเป็นแค่ขนาดเที่ยวอะ,negative
มอไซด์บนทางเท้า รถเมล์เก่าๆ ขับแย่ๆ ควันดำปี๋,negative
มาเหอะ แสงโสมกับเบียร์ช้างอย่างตีไอเหี้ย55555,negative
เมาไหมละ 5ขวดลีโอ เออกูแดกเอง ไอสัสตาเยิ้มเลย,negative
แม่งเอ้ยยยยยสาบานว่าจะไม่กรอกแสงโสมเข้าปากอีก,negative
ไม่แพงเลยขายเบียร์ช้างขวด 120 .ต้นทุน 50.ครับ,negative
รบกวนตรวจสอบการทุจริตด้วยค่ะ #เลื่อนเเม่มึงสิ,negative
ลีโอขึ้นเป็นขวดละ110 ตอนนี้กินก้อได้สองขวดดดด,negative
โห้ ไม่เคยเจอฟอร์จูน crv pajero ตามหลังเลยหรา,negative
อี๋พอกัน ไม่ใช่พยาธิอ่ะ แต่คือฝีอ่ะ จะร้องไห้,negative
อีสเมอนอฟสูตรนี้ เมาอ้วกแตกคร๊บอกเรย ถถถถถถถถ,negative
โอเครตามนั้น ถ้าข้าวไม่ร้อนเค้าจะไม่กินเลย 😁,negative
โอยยยยยยยยยยจะอ้วกกับทวิตบาบิก้อนตั่งต่าง😭🤢,negative
=+1 ไม่อร่อยแห้งๆ ข้าวไม่หอมเนย ราคาก็แพงมากกก,negative
cheers !!! 🍺 ชอบมากกว่า rosée แฮะ #hoegaarden,negative
Netflix มีแต่เรื่องชวนหดหู่ เราไม่ชอบแนวนี้...,negative
กับ innisfree นี่ค่อนข้างแพ้ คัน แดง ฮือออ คัน,negative
กินได้... เกบเราด้วยน่ะ กลับเบียช้างยอมแพ้จิงๆ,negative
กินได้หมดยกเว้นสิงห์ กะช้างอ่ะ แม่งไม่ได้จริงๆ,negative
กูจะเจออีนั้นมั้ยอ่ะนั่งเเดบาบีก้อนอยู่พอดีกัว,negative
กูจะฟ้องร้องคนผลิตผ้าอนามัย ทำขนหมอยกูล้วง🤣🤣,negative
กูยังไม่ใช่เลยการ์นิเย่ โคตรแรง ใช้แล้วหน้าแหก,negative
กูรู้สึกดีชิบหายเลย ที่กูไม่ออกโตโยต้า ไอ้ซั้ด,negative
ใกล้สถานบันเทิง ช่วงดึกมีเสียงดังรบกวนนิดหน่อย,negative
ของชอบเลย แต่ไม่กินดับเบิ้ลแบล็คนะ เมาเกินน555,negative
ข้าต้องลดจิงๆแล้วหละ เห็นท่าจะจะย่างเข้า60แล้ว,negative
เข้ mg แซงนิสสัน เห้ย ทำอะไรสักอย่างเหอะนิสสัน,negative
เข้าใจละว่าทำไมถึงมีสูตรกระป๋องดำๆ ที่ไม่อร่อย,negative
ควยยย บุหรี่ไฟฟ้าหายยยยย 5555 ไอ้สัสเอ้ยยยย TT,negative
แค่ท้องเสียก็5พันแล้วจ้า อีสมิติเวชศรีนครินทร์,negative
ใครจะใส่ชุดไทยไปกิน ค่าชุดแพงกว่าส่วนลดอีก😂😂,negative
จะฝึกกินเบียร์แร้ววว ไวน์รึสปายฟูลมูนหลบไปป!!!,negative
ช้างขึ้นราคาแล้วไง เราแดกลาวหน้าภาษี5555555555,negative
ซื้อผ้าอนามัยแบบใหม่ของโซฟีมา เย็นหีอี่สัส😂😂,negative
ตลาดเทพประสิทพัทยาขายกลางตลาดนัดไม่เหนไปจับล่ะ,negative
ตอนนี้แดกอะไรก็ไม่หวานเหมือนแดกแบล็คละอิเหี้ยย,negative
ตอนนี้ยังไม่มีอะไรครับ เสียวสันหลังหน่อยๆ 😁😊,negative
แต่ อ็อปชั่น เยอะกว่า ฟอร์จูนเนอร์ 1700000 อีก,negative
ถ้าคิดแบบนี้ แอคคอร์ด แคมรี่ ก็ต้องขายไม่ได้ซิ,negative
แถวบ้านไม่มีฟูลมูนขาย อยากกินฟูลมูนเขียว ;;_;;,negative
ทำไมมันเหม็นนนนนน เหมือนเครื่องเทศอาหารอินเดีย,negative
ทำไมโรบินสัน แอร์พอร์ต เชียงใหม่ถึงไม่เข้าร่วม,negative
ทำไมสาขาเซนทรัลระยองไม่มีกุ้ง มีของน้อย เสียใจ,negative
บรีฟงานกลางดึก ขอไม่รับนะคะ #โตแล้วเลือกเองได้,negative
บาคาดี้สองขวดคนเดียว มึนมาก ไม่ไหวละ ง่วงสัสๆม,negative
เบื่อจุง 😑 #chang sensory trails 🐘 #guard 👨,negative
แบนบุหรี่ไฟฟ้าแล้ว ก็ต้องแบนบุรี่มวนด้วยสิครับ,negative
ปกติเท่าไหร่นะวันนั้นพาฟิล์มไปกินของมันน้อยอ่ะ,negative
ปกติมีกุ้งแก้ว วันนี้ปลาไข่ก้ไม่มี กุ้งก้ไม่มี,negative
เปนการแพ้ผ้าอนามัยที่แย่มาก เจ็บปวดและทรมานมาก,negative
เป็นกูกูก้อไม่ยอม แค่บุหรี่ไฟฟ้าเสือกจะมายึดรถ,negative
เป็นลีโอที่จืดสัส เหมือนกินน้ำที่รสชาติเฝื่อนๆ,negative
ผ้าอนามัยแบบสอดใส่ยากจังวะ กว่าจะหารูเจอ เอ๊ะ!,negative
ผิดหวัง HONDA ACCORD 2018 ไม่ออกงาน Motor show,negative
พกบุหรี่ไฟฟ้าจำคุกตลอดชีวิต พ่อมึงตายกฏหมายไทย,negative
พี่เขยผมจะเอารีโว่แต่ไม่ผ่านแนน เลยเอาดีแมกแทน,negative
พึ่งจะไปกินมาเองแต่ทิ้งใบเสร็จไปแล้วเสียดายจุง,negative
เพิ่งไปตำมาเมื่อวันศุกร์นี้เอง ข้าวปั่นแห้งหมด,negative
มอเตอร์ไซร์ขึ่ย้อนศร มอร์เตอร์ไซร์ขี่บนทางเท้า,negative
มาไทยขายดีแน่ๆ เทียน่า ไฟท้ายดูไม่สมกับไซส์เลย,negative
มีช้างมั้ยคะ...พอดีไม่ชอบเบียร์ผลไม้!!!!! 5555,negative
โมเม้น เป็นเมนส์ แล้วผ้าอนามัยขูดดากนิแบบ.....,negative
ไม่กล้าใช้ผ้าอนามัยแบบสอดเลย กลัว กลัวเจ็บ 555,negative
รถผมรีโว่เปลี่ยนน้ำมันเครื่องรุ่นเก่าให้เฉยเลย,negative
ล้องห้ายยย ทำไมทำงี้ มิน่าอ่านหลายรอบไม่เข้าใจ,negative
ลีโอ ต้องนครปฐมครับ สงสัยไปกิน ปทุมธานีเลย จืด,negative
เล่นทุกครั้งแต่ไม่มีวี่แววว่าจะได้เลย เศร้า 😔,negative
วันก่อนสั่งกลับบ้านแต่ไม่มีน้ำซุปให้มา เซ็งเลย,negative
วันนี้ฉีดน้ำหอม Chanel จ้า ฟุ้งจนเวียนหัวอะ 🤢,negative
สรุปวันพ่อปีนี้ไม่มีโปรอะไรหรอครับ ผิดหวังจิงๆ,negative
สาบานว่าเอ็มเคไม่ใส่ผงชูรส กินน้ำไปสองขวดแล้วว,negative
เสียดาย แฟนไม่ชอบกินเอ็มเค แต่หนูอยากกินนนนน😭,negative
หรือแพ้คีลส์ ? คือไม่ควรปะ สิวขึ้นอีกละ ฮืออออ,negative
เห็ด3สหายผัดโชยุ ก็ไม่หอมเนยไม่อร่อยเเล้วง่ะ😒,negative
เห็นด้วยค่ะพนักงานสาขาซีคอนไม่สนใจลูกค้าเลยค่ะ,negative
เหนื่อยมาก ขับแต่รถจนกูจะไปเป็นแท็กซี่แล้วแม่ง,negative
เหม็นบุหรี่ไฟฟ้าว้อยยย ปวดเมนส์ด้วย แงงงง 😢😭,negative
เห้ยทีไป13 มันเป้นเบียร์ช้างเราจะกินกันได้เหรอ,negative
อยากกินฮะเก๋า แม่ง MK พนมสารคามเสือกไม่มีอี๊กก,negative
อย่าไปใช้เลยครับไอ้เหี้ยเน็ตtrueส้นตีนโคตรห่วย,negative
อิโซฟี อย่าเรียกตัวเองว่าผอนมเลยอิเหี้ย กาวมึง,negative
เอมเค 370 บาท 5555+ แม่งมื้อเดียวอยู่ได้กี่วัน,negative
เออ เจอกัน 6โมงนะ. สัส ถ้าไม่มาไม่ต้องคุย 5555,negative
โอ้ยย...เสียดายเอาเงินไปจองรถหมดล้าววววันนี้😂,negative
Lip matte stick ของ nyx นี่ทำปากแห้งเหมือนกันนะ,negative
ก็บ้านเรามันกลัวเสียผลประโยชน์ มันก็ไม่ยอมครับ.,negative
ก็ยังสยองอยู่ดี อารมณ์เหมือนกินเนื้อติดเชื้อเลย,negative
กำแพงปิดเรียบร้อยแล้วเพราะสู้หมูกะทะไม่ได้ 😁😁,negative
เกลียดเบียร์ U มาก พวกแสงโสม 285 ไรงี้ก็เช่นกัน,negative
ขออนุญาติจ้า ยูเซอรีนมา2ตัวนี้จ้าไม่แพงจ้า 790฿,negative
คนโครตเยอะเลย....มาฟังพรรค พลังประชารัฐ ปราศรัย,negative
เคยใช้ของสมูทอีแล้วแพ้อะครับ สิวขึ้นกว่าเดิมอีก,negative
แงะ เบียร์หมีหิมะไม่อร่อย จะไม่ลองกินแอลอีกแล้ว,negative
จาอ้วกบาบีก้อนแง รักบาบีก้อนมากอย่าทำให้ผิดหวัง,negative
ใช่ๆ เห็นเขาขายกันเกลื่อนไม่ใช่ว่าจะแพงอะชีสบอล,negative
ดูสถานะการณ์ก่อนดีกว่ากำลังจะจัดมาสด้า3อยู่พอดี,negative
ต้นกล้า เตชะดำรงธรรม ไม่มีพยาธิๆ มีแต่อมาเกด้อน,negative
ตั้งแต่ใช้คุชชั่นก็ไม่ต้องเสียตังให้ลอร่าอีกเลย,negative
ตั้งแต่ร.9 สวรรคต บ้านเมืองก็ไม่เคยสงบสุขอีกเลย,negative
ตามสนามบินผมเห็นฝรั่งสูบเยอะแยะไม่เห็นมันจับเลย,negative
ถ้าอัลติสมันผลิตทันใครจะเอาchrมาทำ แพงกว่า เยอะ,negative
ทำไมโฆษณาผ้าอนามัยถึงเอาผู้ชายเป็นพรีเซนเตอร์วะ,negative
เบียร์สิงห์อีกป่ะเนี่ย... ว่าจะเลิกถูกใจเพจละ><,negative
ปัญญาอ่อนที่สุด ตำรวจไทย ควายล้วนๆไม่มีวัวปนเลย,negative
ไปอยู่ 2 วันไม่มีการทำความสะอาดห้องวันต่อวันให้,negative
เพื่อนผมโดนไป50000จ่ายตรงนั้น เฮ้ยๆ ช่องทางชัดๆ,negative
เฟลสุดคือกดรับแมคไก่ฟรีแต่เสือกใช้ไม่ทันอะโฮววว,negative
เมื่อก่อนของเยอะแด้วนี้ของน้อยลง เซ็นทรันชลบุรี,negative
แม่เยสทำได้ควย หิวเงินมาเลยดิควย สัสท่สเจอคงมัน,negative
ไม่สูบดีสุด เอาเวลาไปอ่านสือและมาติวให้กุดีกว่า,negative
ไม่อร่อยยยเเบบที่คิดอ้ะ //ความคิดเห็นส่วนตัวค่ะ,negative
ไมอิ่มสั่งข้าวซี่โครงมสต่อแต่ละอย่างไม่โดนใจเลย,negative
ยังไม่ได้ทวน203เรย มัวแต่เอมเค จำเยอะสัด 😰😢🤯,negative
ยิ่งวันยิ่งกากเน็ต สันยานทั่วประเทศได้แค่นี้อ่อ,negative
รถนิสสัน นาวารา บรรทุกของได้เยอะ ราคาไม่ค่อยแพง,negative
รอซื้อมือ2 ตอนนั้นราคาคงเหลือ3แสนเท่าพรีอุส T^T,negative
รำคาญทวิตที่เป็นโฆษณาการ์นิเย่ เลื่อนกี่ทีก็เจอ,negative
รูปโฆษณา กับความเป็นจิง ทำไมทวนทางกันยิ่งนัก 🧐,negative
แลดูว่าอีดอก แท็กเยอะแยะไปหมด55555ไหนใครบอกจะลด,negative
วอดก้ากลับไปกินได้อีก แต่เบลนี่ควรพอ รอบเดียวพอ,negative
วันนั้นผมไป ไมพนักงานไม่ลดให้ผม ผมงงมากกเลยคับบ,negative
วันนี้คิวเยอะมากกกกกกก จนไม่รอ นานมากถอยเลยครับ,negative
ศรีจันทร์คือชอบเนื้อรองพื้นมาก แต่แบบนุแพ้ ฮรือ,negative
สาขาเซ็นทรัล​บางนาวันนี้บริการช้ามากกกกกกกกกกกก,negative
สาขาเซ็นทรัลพระราม2 ไม่เปิดสักที ปิดนานเกิ๊นนนน,negative
สาขาเดอะมอลบางกะปิเช่นกันค่ะ บางจนเอาตะเกียบแคะ,negative
เสียตังค่าเช่าชุด กุว่าแดกราคาเต็มก้อได้นะ 5555,negative
ใส่ชุดไทยไปติ..เงินซื้อชุดไทยแพงกว่าส่วนลดอีก..,negative
ใส่น้อยๆก็ได้ผงมันนะ มันเค็ม ต้องลอกหนังทิ้งหมด,negative
หม่าล่า กินไม่ไหว เพ็ดร้อนแบบ ปากหุบไม่ลงอะจริง,negative
เหนด้วยอีกหนึ่งเสียงจ้า โค้กก่อนไม่ซ่าส์เร้ยY_Y,negative
เหนือสิ่งอื่นใดตอนนี้กุแสบตะหมูกมาก E-cig เนี่ย,negative
เหี้ย กุฝากอิมินไปบอกมึงว่ากุว่าง กุคล้านทักแชท,negative
ใหม่นิสสันนาวาร่ากับก้องรอบทิศไร้กังวลเลยแบบนี้,negative
อะ น้ำตาจะไหล กูต้องซื้อ breezer ภายในวันนี่หรอ,negative
เออ 555 เอ็มเคว่าแพง แต่ไม่น่าเกลียดเท่าร้านนี้,negative
ฮาดะลาโบะ สีขาว แม่งงง ใช้ละหน้าเหมือนจุนเน่เลย,negative
=+1 คะ ความชัดเจนไม่ค่อยมี ไม่น่าเชือถือเท่าไหร่,negative
50% ยังไง หลอกลวงผู้บริโภคป่ะ มันต้อง 42.5 บาทสิ,negative
breezer melon ทำไมรสชาติมันเเปลกๆวะ หรือคิดไปเอง,negative
nissan concept car สวยนะ แต่ผลิตจริงไม่ได้เรื่อง,negative
show dc เงื่อนไขไรเยอะแยะมาก อ่านแล้วงงเด้ งงเด้,negative
กินสเมอนอฟ กระป๋องเดียวก็มึนแล้วอ่ะ กากจัง T___T,negative
เกียร์โง่แบบ MG 3 ไหมครับ เคยขับ3แล้วหงุดหงิดมาก,negative
โกรธอะ บะหมี่เอ็มเคไม่ให้น้ำซุปมาอีกแล้วอีเวรรรร,negative
เขย่าเสด บอกมีคนได้ไปแล้ว หมดภายใน 5 วิ คือรายยย,negative
คูชั่น ลาแมร์ สุดมาก 4500 อิเวงงงง ทำจากทองเหรอ,negative
แค่กินbreezerหัวยังตึ้บๆเลย กูเป็นขนาดนี้แล้วหรอ,negative
แค่นิสสันมาร์ช จะไปแข่งไรกะรถพ่อมึง น่าแข่งนักนิ,negative
แค่ไม่ปล่อยควันมือ 2 ก็ถือว่าคุณประโยชมหาศาลแล้ว,negative
จริงๆมันไม่เยอะนะเว้ย โดนรูปกะทะหมูข้างๆหลอกแล่ว,negative
จะเปียกแค่ไหน ก็ไม่ต้องกังวล #MaybellineThailand,negative
จากใจเลยนะ วีโก้ บ้าพลัง กับ ดีแม็กซ์ ดันราง จบ!,negative
เจออย่างบ่อย แมลงสาบในบาบีก้อนอ่ะ นี่ชินแล้ว 555,negative
ชาชีสลามมาเอ็มเคแล้วหรอ เอาจริงนะ คือมันไม่อร่อย,negative
โชคดีกุรอดตัวไปเพราะว่ากุไม่กินเบียร์ช้าง+555666,negative
ใช่ ๆๆ หมุแผ่นบางจริงๆๆด้วย ว่าจะไม่ไปกินอีกแล้ว,negative
ดีนะ ไม่ชอบแดกบาบีก้อน เพราะกูว่านางไม่อร่อย =_=,negative
เดี๋ยวเจอ 285 ขนาดยังไม่แดกกูก็รู้สึกปวดหัวละ 55,negative
แดกfullmoonแล้วนอนไม่หลับ เลยลุกมาแต่งจอย 555555,negative
ถ้าไม่ซื้อผ้าอนามัยก็ตังค์เหลืออะ5555 เบื่อเมนส์,negative
ถ้าลีโอร้อยกว่าบาทก็แดกน้ำองุ่นทิปโก้เอาแหละ บ้า,negative
ทำไมเล่น E-cig รอบนี้เหมือนปอดจะพัง ไอไม่หยุดเลย,negative
ที่จอดรถ มีน้อยมากๆ มีแค่5 ที่ได้ ต้องจอดข้างถนน,negative
น่าจะควาย อ่ะครับ เดี่ยวนี่ ควายเยอะ ควายแก่ด้วย,negative
นี้ก้จระเจ้แต่ให้กินลีโอคงไม่ เบียร์ลาวยังจะพอทน,negative
นี่มันไม่ใช่ตำรวจคับ แต่ตะกวด วาสนาดีเท่านั้นเอง,negative
เบียร์เป็นลังไม่เคยเมา มุงจะมาแพ้แค่สปาย3ขวดเหรอ,negative
ประชาชาติ ฟันธง ศก.ไม่ดี - จีดีพีเทียม #NationTV,negative
ไปกินมาอาทิตย์ล่ะ 2 วัน ยังเริ่มเบื่อๆเลยอ่ะ🤣🤣,negative
ผ้าอนามัยเมกาหนาเหี้ยๆ กาวก็เบาบางเหลือเกินอีสัส,negative
พูดจริงพูดเล่นอะ เบียร์ช้างขวดเป็นร้อย เหี้ยเถอะ,negative
เพลียยยยย ดีละที่ฟ้องจะได้ไม่ใกล้ เคยสนใจมาสด้า3,negative
ฟอจูนเนอร์นี่ตัวดี ไฟมึงสว่างอย่างไฟนีออนเลยนะ😭,negative
มันไม่มีลูกกลิ้งนะคับตอนเทระวังด้วย555 โดนมาแล้ว,negative
มากินยาโยอิคนเดียวเพราะพ่อกับแม่ไปกินเอ็มเค เส้า,negative
เมกะบางนาไม่ร่วมนะจ้ะ ต้องไปสำโรง ไม่ก้อเซ็นทรัล,negative
เมอนอฟป๋องดำแดงไม่เห็นน็อคเลยวะะะะ อัพกิลเว้ยยยย,negative
เมาไม่ขับ​ กลับแท็กซี่ แท็กซี่ไม่รับ​ ไอ้สัสกูขำ,negative
เมื่อวานไปทานไม่เห็นได้เลยคะ สิทธิตามที่บอกเลยคะ,negative
ไม่ช่วยแดกเลยยยย เล่นกูอ้วกเลย เลี่ยนลีโอละอีดอก,negative
ไม่มีลูกค้าเลยอ่ะ แม่ง คนจังหวัดนี้ไม่กินพี่ก้อน,negative
รำคาญผ้าอนามัย เมื่อไหร่กาวจะแน่นเหมือนกาวดักหนู,negative
ลงไปยุในโรงครึ่งตัวละ แต่ยังมาเสือกกับโลกอีก5555,negative
ว้าวอยากชิมจังเลย แต่สาขาโลตัสท่ายาง ปิดไปแล้ว😂,negative
ศึกษาการใส่ผ้าอนามัยแบบสอดจริงจังมากอิสัส กลัววว,negative
แสงโสมออกไปจากร่างแล้ว กูอ้วก .. จ้า จ้าาาาาาาาา,negative
หมูสไลด์เอมเค มึงบางกว่าหมูสไลด์สองชั้นอีกอะ -_-,negative
หืออออออ Blend 285 นี้มันแบรนด์สินค้าประเภทไหนนะ,negative
เห็นข่าวไข่พยาธิบาบีก้อนทีไร ขนลุกทุกทีเลยฮือ...,negative
เห็นข่าวบาบีก้อนแล้วจะอ้วก /ของดปิ้งย่างไปอีกนาน,negative
อยากจี่ 😛 กูว่าแม่งจะไม่อร่อยก็ตรงสเมอนอฟเนี่ยย,negative
อยากไปหาแต่เดินทางลำบากชหเลยโชว์ดีซีเนี่ย ยอมแพ้,negative
อย่าทำร้ายพี่แบบเน้ พี่ไม่กิงเบียร์ ยูโน๊วว ;--;,negative
เออ ควรเชื่อน้องพายตั้งแต่แรกอ่ะ ไม่น่าอ่านเลยกู,negative
张丽霞 อ้อออ ผ้าอนามัยแบบสอดอ่ะนะ กุกลัวมาก 5555555,negative
• Jack daniels สองกรมหัวจะระเบิด #เถ้านี่มะ !!!!!,negative
กฏหมายไทยไม่มีมาตรฐานอะรัยซักอย่าง กฏหมายไทยหัวดอ,negative
ก็มันคิดว่า ปปช ไม่มีสมองไงคับ มันชอบคิดแทนคนอื่น,negative
กินไปน้องรับน้อง คือแบบ สุด จะไม่แดกอีกแล้วแสงโสม,negative
กินแล้วค่ะนำ้ซุปเปรี้ยวไปหน่อยบางสาขานำ้ชาจืดไปนะ,negative
เกลียดฟอร์จูนเนอร์นั่งทีไรปวดหัวจะอ้วกทุกที! 🤮🤢,negative
คนเก่ามันไม่ดี ก้ออยากให้ลืมมันไป มึง ๆ น่าไปเนอะ,negative
ควยไม่ต้องเสือกอะ มันไช่ธุรมึงปะเนีย บหรีมันเหม็น,negative
ใช่ๆไม่ซ่่าส์ จิงๆกินแล้วไม่มีรสชาติของแป๊บซี่เลย,negative
ตอนนี้คิดว่ากลิ่นแสงโสมเป็นกลิ่นอ้กไปละ คาที่จมูก,negative
แต่ของetudeแบบ ติดตัวอย่างมากแค่1-2ชม.เองอะ เห้อม,negative
ถ้าใครเอาเบลนมอร์มาให้แดกอีกนะจะชี้หน้าด่าเลย สึส,negative
ทุกอย่าง ยกเว้น oriental princess อ่ะ เกลียดกลิ่น,negative
ไทยอีก2ปีอย่างต่ำถ้าจะเข้ามาเพราะนิสสันไม่เน้นขาย,negative
เบื่อคนที่ลากเรื่องไมค์ซาร่าเข้ามา ไม่เกี่ยวมะ รำ,negative
ปกติกูก็ดื่มนะสิงห์ แต่ไอ่ตระกูลนี้มาโฆษนา กูเลิก,negative
ไปกินมา สาขาเดอะมอล์โคราช ของน้อยมากไม่เติมของเลย,negative
ไปวันที่เข้ากีราสีไหม กลับละไปต่อจะได้ไม่เสียเวลา,negative
ผ้าอนามัยที่ใช้อยู่ประจำ ทำไมอยู่ๆก็หายากขึ้นมา??,negative
ผ้าอนามัยบางยี่ห้อไม่เก็บกลิ่นอะ เช่นรุ่นจิ๋มเย็น,negative
เผอิญเราใช้ของลอรีเอะนี่แหล่ะค่ะที่เกิดผื่นคัน 😑,negative
พรุ่งนี้พี่กันต์มางานToyota พิดโลกเสียดายไม่ได้ไป,negative
